DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
12-06-2020 09:15,4135001,bvBOhCH3iADSZry,5554.857143,544.4142857,570,6504977
12-06-2020 09:15,4135001,iCRJl6heRkivqQ3,5967.75,584.775,631.5,7386102.5
12-06-2020 09:15,4135001,ih0vzX44oOqAx2f,5867.714286,574.9857143,606.1428571,6387159.143
12-06-2020 09:15,4135001,pkci93gMrogZuBj,5968.5,584.8375,624.875,7375580.875
12-06-2020 09:15,4135001,rGa61gmuvPhdLxV,5965.75,584.525,629.125,7317061.125
12-06-2020 09:15,4135001,sjndEbLyjtCKgGv,6017.428571,589.5857143,623.5714286,7221877.571
12-06-2020 09:15,4135001,uHbuxQJl8lW7ozc,5992.125,587.15,629.875,7246835.875
12-06-2020 09:15,4135001,wCURE6d3bPkepu2,5983,586.2285714,621.4285714,6988675.429
12-06-2020 09:15,4135001,z9Y9gH1T5YWrNuG,5973.428571,585.3,618.2857143,7211682.286
12-06-2020 09:15,4135001,zBIq5rxdHJRwDNY,5936.875,581.725,625.5,6544175.5
12-06-2020 09:15,4135001,zVJPv84UY57bAof,5936.25,581.7,626.625,7323313.625
12-06-2020 09:30,4135001,1BY6WEcLGh8j5v7,4922.125,482.575,701,6450939
12-06-2020 09:30,4135001,1IF53ai7Xc0U56Y,5445,533.7,776.2857143,6393100.286
12-06-2020 09:30,4135001,3PZuoBAID5Wc2HD,5437.571429,532.9571429,768.1428571,7196954.143
12-06-2020 09:30,4135001,7JYdWkrLSPkdwr4,5280.875,517.6625,749.25,7807413.25
12-06-2020 09:30,4135001,McdE0feGgRqW7Ca,5419,531.1375,769.875,7368142.875
12-06-2020 09:30,4135001,VHMLBKoKgIrUVDU,5405.625,529.8625,768.75,7415779.75
12-06-2020 09:30,4135001,WRmjgnKYAwPKWDb,5348.285714,524.2428571,762.1428571,7233748.143
12-06-2020 09:30,4135001,YxYtjZvoooNbGkE,5271.428571,516.7428571,752.8571429,7386031.857
12-06-2020 09:30,4135001,ZnxXDlPa8U1GXgE,5331.75,522.6375,757.625,6730659.625
12-06-2020 09:30,4135001,ZoEaEvLYb1n2sOq,5270.428571,516.6142857,748.1428571,7302380.143
12-06-2020 09:30,4135001,adLQvlD726eNBSB,5524.142857,541.4285714,790.8571429,6483524.857
12-06-2020 09:30,4135001,bvBOhCH3iADSZry,4893,479.7,694.125,6505101.125
12-06-2020 09:30,4135001,iCRJl6heRkivqQ3,5388.571429,528.1571429,767,7386238
12-06-2020 09:30,4135001,ih0vzX44oOqAx2f,5181.875,507.9625,737.875,6387290.875
12-06-2020 09:30,4135001,pkci93gMrogZuBj,5381,527.4428571,762,7375718
12-06-2020 09:30,4135001,rGa61gmuvPhdLxV,5379.285714,527.2571429,764.5714286,7317196.571
12-06-2020 09:30,4135001,sjndEbLyjtCKgGv,5342.75,523.7,758.375,7222012.375
12-06-2020 09:30,4135001,uHbuxQJl8lW7ozc,5411.285714,530.3857143,766.4285714,7246972.429
12-06-2020 09:30,4135001,wCURE6d3bPkepu2,5306.125,520.125,755.25,6988809.25
12-06-2020 09:30,4135001,z9Y9gH1T5YWrNuG,5276.125,517.1875,751.5,7211815.5
12-06-2020 09:30,4135001,zBIq5rxdHJRwDNY,5360.571429,525.4571429,760.7142857,6544310.714
12-06-2020 09:30,4135001,zVJPv84UY57bAof,5363.428571,525.6857143,761.8571429,7323448.857
12-06-2020 09:45,4135001,1BY6WEcLGh8j5v7,6008.428571,588.7428571,830.5714286,6451068.571
12-06-2020 09:45,4135001,1IF53ai7Xc0U56Y,6614.25,647.8875,924.5,6393248.5
12-06-2020 09:45,4135001,3PZuoBAID5Wc2HD,6571.125,643.675,912.125,7197098.125
12-06-2020 09:45,4135001,7JYdWkrLSPkdwr4,6419.571429,628.8714286,888.1428571,7807552.143
12-06-2020 09:45,4135001,McdE0feGgRqW7Ca,6659.571429,652.3142857,913.2857143,7368286.286
12-06-2020 09:45,4135001,VHMLBKoKgIrUVDU,6583.714286,644.9,911.2857143,7415922.286
12-06-2020 09:45,4135001,WRmjgnKYAwPKWDb,6468.25,633.625,903.375,7233889.375
12-06-2020 09:45,4135001,YxYtjZvoooNbGkE,6449,631.7625,893.375,7386172.375
12-06-2020 09:45,4135001,ZnxXDlPa8U1GXgE,6504.714286,637.2285714,898.2857143,6730800.286
12-06-2020 09:45,4135001,ZoEaEvLYb1n2sOq,6418.125,628.75,888.125,7302520.125
12-06-2020 09:45,4135001,adLQvlD726eNBSB,6700.25,656.275,937.75,6483671.75
12-06-2020 09:45,4135001,bvBOhCH3iADSZry,5949.285714,582.9571429,823,6505230
12-06-2020 09:45,4135001,iCRJl6heRkivqQ3,6577.142857,644.2571429,900,7386371
12-06-2020 09:45,4135001,ih0vzX44oOqAx2f,6326.857143,619.8285714,874.4285714,6387427.429
12-06-2020 09:45,4135001,pkci93gMrogZuBj,6585.625,645.1125,909.25,7375865.25
12-06-2020 09:45,4135001,rGa61gmuvPhdLxV,6577.5,644.3,908.375,7317340.375
12-06-2020 09:45,4135001,sjndEbLyjtCKgGv,6564.428571,643.0285714,900,7222154
12-06-2020 09:45,4135001,uHbuxQJl8lW7ozc,6656.125,652,916.375,7247122.375
12-06-2020 09:45,4135001,wCURE6d3bPkepu2,6519.285714,638.6142857,896.4285714,6988950.429
12-06-2020 09:45,4135001,z9Y9gH1T5YWrNuG,6494,636.1571429,891.8571429,7211955.857
12-06-2020 09:45,4135001,zBIq5rxdHJRwDNY,6503.428571,637.0714286,896.1428571,6544446.143
12-06-2020 09:45,4135001,zVJPv84UY57bAof,6604.875,646.9625,905.5,7323592.5
12-06-2020 10:00,4135001,1BY6WEcLGh8j5v7,5446.375,533.8375,975.75,6451213.75
12-06-2020 10:00,4135001,1IF53ai7Xc0U56Y,5826.857143,570.9857143,1082.285714,6393406.286
12-06-2020 10:00,4135001,3PZuoBAID5Wc2HD,5845.714286,572.8571429,1074.142857,7197260.143
12-06-2020 10:00,4135001,7JYdWkrLSPkdwr4,5767.25,565.1625,1042.625,7807706.625
12-06-2020 10:00,4135001,McdE0feGgRqW7Ca,5961.375,584.1125,1073,7368446
12-06-2020 10:00,4135001,VHMLBKoKgIrUVDU,5920.375,580.125,1069.25,7416080.25
12-06-2020 10:00,4135001,WRmjgnKYAwPKWDb,5753.571429,563.8428571,1058.857143,7234044.857
12-06-2020 10:00,4135001,YxYtjZvoooNbGkE,5691.428571,557.7571429,1047.571429,7386326.571
12-06-2020 10:00,4135001,ZnxXDlPa8U1GXgE,5884.5,576.625,1055.375,6730957.375
12-06-2020 10:00,4135001,ZoEaEvLYb1n2sOq,5672.857143,555.9714286,1042.142857,7302674.143
12-06-2020 10:00,4135001,adLQvlD726eNBSB,5904,578.5714286,1097.142857,6483831.143
12-06-2020 10:00,4135001,bvBOhCH3iADSZry,5399,529.1625,966.5,6505373.5
12-06-2020 10:00,4135001,iCRJl6heRkivqQ3,5936.375,581.675,1058.875,7386529.875
12-06-2020 10:00,4135001,ih0vzX44oOqAx2f,5716.375,560.2125,1027.125,6387580.125
12-06-2020 10:00,4135001,pkci93gMrogZuBj,5777.285714,566.1571429,1066.142857,7376022.143
12-06-2020 10:00,4135001,rGa61gmuvPhdLxV,5773.428571,565.7857143,1065,7317497
12-06-2020 10:00,4135001,sjndEbLyjtCKgGv,5867.125,574.9125,1056.875,7222310.875
12-06-2020 10:00,4135001,uHbuxQJl8lW7ozc,5822.714286,570.5857143,1075.285714,7247281.286
12-06-2020 10:00,4135001,wCURE6d3bPkepu2,5840.375,572.3375,1052.25,6989106.25
12-06-2020 10:00,4135001,z9Y9gH1T5YWrNuG,5799.375,568.3125,1046.75,7212110.75
12-06-2020 10:00,4135001,zBIq5rxdHJRwDNY,5884.625,576.6375,1054.75,6544604.75
12-06-2020 10:00,4135001,zVJPv84UY57bAof,5780.857143,566.5,1063.285714,7323750.286
12-06-2020 10:15,4135001,1BY6WEcLGh8j5v7,7338.714286,718.5714286,1122.571429,6451360.571
12-06-2020 10:15,4135001,1IF53ai7Xc0U56Y,8297.571429,812,1235,6393559
12-06-2020 10:15,4135001,3PZuoBAID5Wc2HD,8198.25,802.3,1241.875,7197427.875
12-06-2020 10:15,4135001,7JYdWkrLSPkdwr4,7856.857143,769.0285714,1200.285714,7807864.286
12-06-2020 10:15,4135001,McdE0feGgRqW7Ca,7616,745.5714286,1231.714286,7368604.714
12-06-2020 10:15,4135001,VHMLBKoKgIrUVDU,8139.285714,796.5714286,1232.428571,7416243.429
12-06-2020 10:15,4135001,WRmjgnKYAwPKWDb,8054,788.225,1224,7234210
12-06-2020 10:15,4135001,YxYtjZvoooNbGkE,7379.5,722.5125,1203.375,7386482.375
12-06-2020 10:15,4135001,ZnxXDlPa8U1GXgE,7865.428571,769.9,1212.142857,6731114.143
12-06-2020 10:15,4135001,ZoEaEvLYb1n2sOq,7609.125,744.9,1197.75,7302829.75
12-06-2020 10:15,4135001,adLQvlD726eNBSB,8433.714286,825.2714286,1253.142857,6483987.143
12-06-2020 10:15,4135001,bvBOhCH3iADSZry,7357.285714,720.3571429,1112.428571,6505519.429
12-06-2020 10:15,4135001,iCRJl6heRkivqQ3,7679.285714,751.7714286,1214.142857,7386685.143
12-06-2020 10:15,4135001,ih0vzX44oOqAx2f,7497.285714,734.0285714,1177.571429,6387730.571
12-06-2020 10:15,4135001,pkci93gMrogZuBj,7535.25,737.7,1223,7376179
12-06-2020 10:15,4135001,rGa61gmuvPhdLxV,7646.428571,748.5571429,1210,7317642
12-06-2020 10:15,4135001,sjndEbLyjtCKgGv,7513.857143,735.6142857,1211.571429,7222465.571
12-06-2020 10:15,4135001,uHbuxQJl8lW7ozc,7437.375,728.125,1231.75,7247437.75
12-06-2020 10:15,4135001,wCURE6d3bPkepu2,7472.714286,731.6142857,1206.285714,6989260.286
12-06-2020 10:15,4135001,z9Y9gH1T5YWrNuG,7330.571429,717.7571429,1197.857143,7212261.857
12-06-2020 10:15,4135001,zBIq5rxdHJRwDNY,7779.142857,761.5142857,1210.285714,6544760.286
12-06-2020 10:15,4135001,zVJPv84UY57bAof,7507.285714,734.9857143,1206,7323893
12-06-2020 10:30,4135001,1BY6WEcLGh8j5v7,7632.375,747.2,1302.25,6451540.25
12-06-2020 10:30,4135001,1IF53ai7Xc0U56Y,8307.875,813.0625,1435.75,6393759.75
12-06-2020 10:30,4135001,3PZuoBAID5Wc2HD,8456,827.4714286,1444,7197630
12-06-2020 10:30,4135001,7JYdWkrLSPkdwr4,8161.125,798.75,1398.125,7808062.125
12-06-2020 10:30,4135001,McdE0feGgRqW7Ca,8420.375,823.9625,1426.375,7368799.375
12-06-2020 10:30,4135001,VHMLBKoKgIrUVDU,8324.375,814.6125,1431.25,7416442.25
12-06-2020 10:30,4135001,WRmjgnKYAwPKWDb,8380.857143,820.1714286,1422,7234408
12-06-2020 10:30,4135001,YxYtjZvoooNbGkE,8238.571429,806.2571429,1391.714286,7386670.714
12-06-2020 10:30,4135001,ZnxXDlPa8U1GXgE,8190.5,801.5875,1404.75,6731306.75
12-06-2020 10:30,4135001,ZoEaEvLYb1n2sOq,8195.714286,802.1,1387.857143,7303019.857
12-06-2020 10:30,4135001,adLQvlD726eNBSB,8376.875,819.775,1457.5,6484191.5
12-06-2020 10:30,4135001,bvBOhCH3iADSZry,7455.75,729.9625,1291.125,6505698.125
12-06-2020 10:30,4135001,iCRJl6heRkivqQ3,8236.75,806.1,1406.875,7386877.875
12-06-2020 10:30,4135001,ih0vzX44oOqAx2f,7952.375,778.3625,1362.375,6387915.375
12-06-2020 10:30,4135001,pkci93gMrogZuBj,8269.857143,809.3142857,1412.571429,7376368.571
12-06-2020 10:30,4135001,rGa61gmuvPhdLxV,8172.625,799.8375,1400.5,7317832.5
12-06-2020 10:30,4135001,sjndEbLyjtCKgGv,8289,811.175,1400.125,7222654.125
12-06-2020 10:30,4135001,uHbuxQJl8lW7ozc,8279.571429,810.2285714,1421.571429,7247627.571
12-06-2020 10:30,4135001,wCURE6d3bPkepu2,8271.375,809.4625,1394.25,6989448.25
12-06-2020 10:30,4135001,z9Y9gH1T5YWrNuG,8178,800.325,1386.75,7212450.75
12-06-2020 10:30,4135001,zBIq5rxdHJRwDNY,8222.5,804.6875,1402.375,6544952.375
12-06-2020 10:30,4135001,zVJPv84UY57bAof,8036,786.5,1394.125,7324081.125
12-06-2020 10:45,4135001,1BY6WEcLGh8j5v7,6372,624.1857143,1485.857143,6451723.857
12-06-2020 10:45,4135001,1IF53ai7Xc0U56Y,6799.428571,665.9285714,1634.285714,6393958.286
12-06-2020 10:45,4135001,3PZuoBAID5Wc2HD,6743.125,660.45,1638.625,7197824.625
12-06-2020 10:45,4135001,7JYdWkrLSPkdwr4,6578.285714,644.3428571,1592.571429,7808256.571
12-06-2020 10:45,4135001,McdE0feGgRqW7Ca,6817.142857,667.6428571,1627.428571,7369000.429
12-06-2020 10:45,4135001,VHMLBKoKgIrUVDU,6773.285714,663.3857143,1629,7416640
12-06-2020 10:45,4135001,WRmjgnKYAwPKWDb,6657,652.0375,1613.625,7234599.625
12-06-2020 10:45,4135001,YxYtjZvoooNbGkE,6775.142857,663.5571429,1575.142857,7386854.143
12-06-2020 10:45,4135001,ZnxXDlPa8U1GXgE,6800.285714,666.0142857,1603.285714,6731505.286
12-06-2020 10:45,4135001,ZoEaEvLYb1n2sOq,6684.857143,654.7428571,1575.714286,7303207.714
12-06-2020 10:45,4135001,adLQvlD726eNBSB,6899,675.6571429,1657.714286,6484391.714
12-06-2020 10:45,4135001,bvBOhCH3iADSZry,6225.285714,609.9,1472,6505879
12-06-2020 10:45,4135001,iCRJl6heRkivqQ3,6789.428571,664.9571429,1610.142857,7387081.143
12-06-2020 10:45,4135001,ih0vzX44oOqAx2f,6608.571429,647.2857143,1560.714286,6388113.714
12-06-2020 10:45,4135001,pkci93gMrogZuBj,6593.875,645.8625,1607.125,7376563.125
12-06-2020 10:45,4135001,rGa61gmuvPhdLxV,6723.428571,658.4857143,1597.428571,7318029.429
12-06-2020 10:45,4135001,sjndEbLyjtCKgGv,6662.857143,652.6,1598.285714,7222852.286
12-06-2020 10:45,4135001,uHbuxQJl8lW7ozc,6670.5,653.325,1618.25,7247824.25
12-06-2020 10:45,4135001,wCURE6d3bPkepu2,6697.857143,656.0142857,1592.428571,6989646.429
12-06-2020 10:45,4135001,z9Y9gH1T5YWrNuG,6662.142857,652.5285714,1585.285714,7212649.286
12-06-2020 10:45,4135001,zBIq5rxdHJRwDNY,6696.714286,655.9,1599,6545149
12-06-2020 10:45,4135001,zVJPv84UY57bAof,6830,668.9142857,1593,7324280
12-06-2020 11:00,4135001,1BY6WEcLGh8j5v7,5800.875,568.45,1626.375,6451864.375
12-06-2020 11:00,4135001,1IF53ai7Xc0U56Y,6193.5,606.7875,1784.5,6394108.5
12-06-2020 11:00,4135001,3PZuoBAID5Wc2HD,6257.571429,613.0571429,1789.142857,7197975.143
12-06-2020 11:00,4135001,7JYdWkrLSPkdwr4,6103.625,598.025,1738.625,7808402.625
12-06-2020 11:00,4135001,McdE0feGgRqW7Ca,6234.375,610.825,1777.75,7369150.75
12-06-2020 11:00,4135001,VHMLBKoKgIrUVDU,6290.875,616.325,1780.25,7416791.25
12-06-2020 11:00,4135001,WRmjgnKYAwPKWDb,6201.571429,607.6,1762.428571,7234748.429
12-06-2020 11:00,4135001,YxYtjZvoooNbGkE,6013.5,589.2375,1722.5,7387001.5
12-06-2020 11:00,4135001,ZnxXDlPa8U1GXgE,6226.5,610.025,1753.875,6731655.875
12-06-2020 11:00,4135001,ZoEaEvLYb1n2sOq,5987,586.65,1721.375,7303353.375
12-06-2020 11:00,4135001,adLQvlD726eNBSB,6288.75,616.1,1812.75,6484546.75
12-06-2020 11:00,4135001,bvBOhCH3iADSZry,5703.375,558.9625,1609.625,6506016.625
12-06-2020 11:00,4135001,iCRJl6heRkivqQ3,6095.875,597.275,1758.625,7387229.625
12-06-2020 11:00,4135001,ih0vzX44oOqAx2f,6013.5,589.225,1707.5,6388260.5
12-06-2020 11:00,4135001,pkci93gMrogZuBj,6021.857143,590.0285714,1752.857143,7376708.857
12-06-2020 11:00,4135001,rGa61gmuvPhdLxV,6000.125,587.9125,1744.25,7318176.25
12-06-2020 11:00,4135001,sjndEbLyjtCKgGv,6115.75,599.2125,1750.375,7223004.375
12-06-2020 11:00,4135001,uHbuxQJl8lW7ozc,6051.428571,592.9142857,1764.857143,7247970.857
12-06-2020 11:00,4135001,wCURE6d3bPkepu2,6013.428571,589.2571429,1730.857143,6989784.857
12-06-2020 11:00,4135001,z9Y9gH1T5YWrNuG,5940,582.0571429,1722.142857,7212786.143
12-06-2020 11:00,4135001,zBIq5rxdHJRwDNY,6049.625,592.7625,1746,6545296
12-06-2020 11:00,4135001,zVJPv84UY57bAof,6029.375,590.775,1745,7324432
12-06-2020 11:15,4135001,1BY6WEcLGh8j5v7,8295.428571,811.7571429,1793.714286,6452031.714
12-06-2020 11:15,4135001,1IF53ai7Xc0U56Y,8668.571429,848.1285714,1959,6394283
12-06-2020 11:15,4135001,3PZuoBAID5Wc2HD,8809.25,861.85,1969.25,7198155.25
12-06-2020 11:15,4135001,7JYdWkrLSPkdwr4,8618,843.1857143,1912.285714,7808576.286
12-06-2020 11:15,4135001,McdE0feGgRqW7Ca,8346.142857,816.7571429,1953.142857,7369326.143
12-06-2020 11:15,4135001,VHMLBKoKgIrUVDU,8818.142857,862.7,1958.142857,7416969.143
12-06-2020 11:15,4135001,WRmjgnKYAwPKWDb,8630.25,844.45,1940.125,7234926.125
12-06-2020 11:15,4135001,YxYtjZvoooNbGkE,8182,800.7428571,1891,7387170
12-06-2020 11:15,4135001,ZnxXDlPa8U1GXgE,8620.142857,843.4142857,1935.857143,6731837.857
12-06-2020 11:15,4135001,ZoEaEvLYb1n2sOq,8175,800.0714286,1890.285714,7303522.286
12-06-2020 11:15,4135001,adLQvlD726eNBSB,8868.857143,867.6285714,1995.142857,6484729.143
12-06-2020 11:15,4135001,bvBOhCH3iADSZry,8018.428571,784.7857143,1775.142857,6506182.143
12-06-2020 11:15,4135001,iCRJl6heRkivqQ3,8165.142857,799.1,1929.571429,7387400.571
12-06-2020 11:15,4135001,ih0vzX44oOqAx2f,8154.285714,798.0571429,1876.571429,6388429.571
12-06-2020 11:15,4135001,pkci93gMrogZuBj,7939.571429,777.1571429,1909.285714,7376865.286
12-06-2020 11:15,4135001,rGa61gmuvPhdLxV,8026.285714,785.6142857,1917,7318349
12-06-2020 11:15,4135001,sjndEbLyjtCKgGv,8163.142857,798.9142857,1922.714286,7223176.714
12-06-2020 11:15,4135001,uHbuxQJl8lW7ozc,7960.571429,779.1857143,1922.428571,7248128.429
12-06-2020 11:15,4135001,wCURE6d3bPkepu2,8174.375,800.0375,1907.125,6989961.125
12-06-2020 11:15,4135001,z9Y9gH1T5YWrNuG,8024.125,785.375,1891.25,7212955.25
12-06-2020 11:15,4135001,zBIq5rxdHJRwDNY,8152,797.8571429,1915.571429,6545465.571
12-06-2020 11:15,4135001,zVJPv84UY57bAof,8039.714286,786.9142857,1915.142857,7324602.143
12-06-2020 11:30,4135001,1BY6WEcLGh8j5v7,9406.625,919.75,2029.5,6452267.5
12-06-2020 11:30,4135001,1IF53ai7Xc0U56Y,9709.375,949.475,2198.75,6394522.75
12-06-2020 11:30,4135001,3PZuoBAID5Wc2HD,9749.571429,953.0571429,2208.142857,7198394.143
12-06-2020 11:30,4135001,7JYdWkrLSPkdwr4,9643.125,942.8875,2150.125,7808814.125
12-06-2020 11:30,4135001,McdE0feGgRqW7Ca,10813.14286,1056.271429,2180,7369553
12-06-2020 11:30,4135001,VHMLBKoKgIrUVDU,10037.5,980.8625,2209,7417220
12-06-2020 11:30,4135001,WRmjgnKYAwPKWDb,9492.857143,928.0857143,2174,7235160
12-06-2020 11:30,4135001,YxYtjZvoooNbGkE,10101.5,987.4,2130.375,7387409.375
12-06-2020 11:30,4135001,ZnxXDlPa8U1GXgE,10138.5,990.975,2184.75,6732086.75
12-06-2020 11:30,4135001,ZoEaEvLYb1n2sOq,9630.875,941.7,2121.5,7303753.5
12-06-2020 11:30,4135001,adLQvlD726eNBSB,9868.875,965.0125,2238.5,6484972.5
12-06-2020 11:30,4135001,bvBOhCH3iADSZry,9046.875,884.975,2002.875,6506409.875
12-06-2020 11:30,4135001,iCRJl6heRkivqQ3,10019.125,979.3125,2163.375,7387634.375
12-06-2020 11:30,4135001,ih0vzX44oOqAx2f,10063.25,983.675,2113.875,6388666.875
12-06-2020 11:30,4135001,pkci93gMrogZuBj,9695.75,948.0125,2132.5,7377088.5
12-06-2020 11:30,4135001,rGa61gmuvPhdLxV,9800.5,958.2375,2143.375,7318575.375
12-06-2020 11:30,4135001,sjndEbLyjtCKgGv,10179.57143,994.9,2143.285714,7223397.286
12-06-2020 11:30,4135001,uHbuxQJl8lW7ozc,9884.125,966.2,2145.75,7248351.75
12-06-2020 11:30,4135001,wCURE6d3bPkepu2,10702.28571,1045.471429,2149.714286,6990203.714
12-06-2020 11:30,4135001,z9Y9gH1T5YWrNuG,10590.71429,1034.242857,2125.714286,7213189.714
12-06-2020 11:30,4135001,zBIq5rxdHJRwDNY,9895.25,967.2875,2146,6545696
12-06-2020 11:30,4135001,zVJPv84UY57bAof,10220,998.6,2144.625,7324831.625
12-06-2020 11:45,4135001,1BY6WEcLGh8j5v7,8751.571429,856.2857143,2243.857143,6452481.857
12-06-2020 11:45,4135001,1IF53ai7Xc0U56Y,9269.857143,906.7571429,2433.285714,6394757.286
12-06-2020 11:45,4135001,3PZuoBAID5Wc2HD,9246.857143,904.4857143,2419.571429,7198605.571
12-06-2020 11:45,4135001,7JYdWkrLSPkdwr4,9056.285714,885.9571429,2373.285714,7809037.286
12-06-2020 11:45,4135001,McdE0feGgRqW7Ca,9657.25,944.4375,2423.375,7369796.375
12-06-2020 11:45,4135001,VHMLBKoKgIrUVDU,9304.428571,910.0857143,2440,7417451
12-06-2020 11:45,4135001,WRmjgnKYAwPKWDb,9041.714286,884.5428571,2385.142857,7235371.143
12-06-2020 11:45,4135001,YxYtjZvoooNbGkE,9248.142857,904.6428571,2363.428571,7387642.429
12-06-2020 11:45,4135001,ZnxXDlPa8U1GXgE,9395.857143,919.0142857,2416.285714,6732318.286
12-06-2020 11:45,4135001,ZoEaEvLYb1n2sOq,9171.857143,897.2,2347.857143,7303979.857
12-06-2020 11:45,4135001,adLQvlD726eNBSB,9401.428571,919.5571429,2470,6485204
12-06-2020 11:45,4135001,bvBOhCH3iADSZry,8490.571429,830.8571429,2212.285714,6506619.286
12-06-2020 11:45,4135001,iCRJl6heRkivqQ3,9611.285714,939.9714286,2401.428571,7387872.429
12-06-2020 11:45,4135001,ih0vzX44oOqAx2f,9120.571429,892.2,2340.428571,6388893.429
12-06-2020 11:45,4135001,pkci93gMrogZuBj,9549.285714,933.9142857,2373.857143,7377329.857
12-06-2020 11:45,4135001,rGa61gmuvPhdLxV,9565.857143,935.5142857,2377.714286,7318809.714
12-06-2020 11:45,4135001,sjndEbLyjtCKgGv,9524,931.4375,2380.25,7223634.25
12-06-2020 11:45,4135001,uHbuxQJl8lW7ozc,9678.428571,946.5,2393.857143,7248599.857
12-06-2020 11:45,4135001,wCURE6d3bPkepu2,9436.75,923,2387,6990441
12-06-2020 11:45,4135001,z9Y9gH1T5YWrNuG,9397.875,919.2125,2365.75,7213429.75
12-06-2020 11:45,4135001,zBIq5rxdHJRwDNY,9439.428571,923.2142857,2384.571429,6545934.571
12-06-2020 11:45,4135001,zVJPv84UY57bAof,9777.428571,956.1285714,2385.571429,7325072.571
12-06-2020 12:00,4135001,1BY6WEcLGh8j5v7,9200.5,899.625,2470,6452708
12-06-2020 12:00,4135001,1IF53ai7Xc0U56Y,10276.125,1004.1875,2682.75,6395006.75
12-06-2020 12:00,4135001,3PZuoBAID5Wc2HD,10319.75,1008.6,2672.5,7198858.5
12-06-2020 12:00,4135001,7JYdWkrLSPkdwr4,9879.875,965.7875,2617.625,7809281.625
12-06-2020 12:00,4135001,McdE0feGgRqW7Ca,10693.42857,1044.214286,2679.428571,7370052.429
12-06-2020 12:00,4135001,VHMLBKoKgIrUVDU,10274,1003.8625,2691.25,7417702.25
12-06-2020 12:00,4135001,WRmjgnKYAwPKWDb,10018.125,979.25,2626.875,7235612.875
12-06-2020 12:00,4135001,YxYtjZvoooNbGkE,10141.375,990.9625,2611.625,7387890.625
12-06-2020 12:00,4135001,ZnxXDlPa8U1GXgE,10200.375,996.975,2666.75,6732568.75
12-06-2020 12:00,4135001,ZoEaEvLYb1n2sOq,10146,991.5375,2592.125,7304224.125
12-06-2020 12:00,4135001,adLQvlD726eNBSB,10455,1021.7625,2723.25,6485457.25
12-06-2020 12:00,4135001,bvBOhCH3iADSZry,9269.5,906.35,2437,6506844
12-06-2020 12:00,4135001,iCRJl6heRkivqQ3,10157.625,992.775,2651.125,7388122.125
12-06-2020 12:00,4135001,ih0vzX44oOqAx2f,10037.5,980.8125,2585,6389138
12-06-2020 12:00,4135001,pkci93gMrogZuBj,10331.375,1009.725,2623.875,7377579.875
12-06-2020 12:00,4135001,rGa61gmuvPhdLxV,10035.5,981.0375,2626.25,7319058.25
12-06-2020 12:00,4135001,sjndEbLyjtCKgGv,10471.28571,1023.1,2631,7223885
12-06-2020 12:00,4135001,uHbuxQJl8lW7ozc,10381.25,1014.2375,2646,7248852
12-06-2020 12:00,4135001,wCURE6d3bPkepu2,10644.57143,1039.842857,2640.285714,6990694.286
12-06-2020 12:00,4135001,z9Y9gH1T5YWrNuG,10620,1037.471429,2614.857143,7213678.857
12-06-2020 12:00,4135001,zBIq5rxdHJRwDNY,9966.625,974.4625,2631.625,6546181.625
12-06-2020 12:00,4135001,zVJPv84UY57bAof,10160.875,993.0625,2636.125,7325323.125
12-06-2020 12:15,4135001,1BY6WEcLGh8j5v7,6800,666,2661.714286,6452899.714
12-06-2020 12:15,4135001,1IF53ai7Xc0U56Y,7432.428571,727.7,2892.285714,6395216.286
12-06-2020 12:15,4135001,3PZuoBAID5Wc2HD,7452.285714,729.6714286,2887,7199073
12-06-2020 12:15,4135001,7JYdWkrLSPkdwr4,7213.428571,706.3571429,2820.428571,7809484.429
12-06-2020 12:15,4135001,McdE0feGgRqW7Ca,7509.5,735.25,2896.25,7370269.25
12-06-2020 12:15,4135001,VHMLBKoKgIrUVDU,7403.428571,724.8857143,2898.714286,7417909.714
12-06-2020 12:15,4135001,WRmjgnKYAwPKWDb,7300,714.7857143,2832.428571,7235818.429
12-06-2020 12:15,4135001,YxYtjZvoooNbGkE,7241,709.0428571,2818.857143,7388097.857
12-06-2020 12:15,4135001,ZnxXDlPa8U1GXgE,7349.428571,719.6142857,2874.571429,6732776.571
12-06-2020 12:15,4135001,ZoEaEvLYb1n2sOq,7219.428571,706.9285714,2798.428571,7304430.429
12-06-2020 12:15,4135001,adLQvlD726eNBSB,7527,736.9428571,2936.285714,6485670.286
12-06-2020 12:15,4135001,bvBOhCH3iADSZry,6723.428571,658.5428571,2625.857143,6507032.857
12-06-2020 12:15,4135001,iCRJl6heRkivqQ3,7426,727.1,2861.285714,7388332.286
12-06-2020 12:15,4135001,ih0vzX44oOqAx2f,7118.142857,697.0714286,2787.857143,6389340.857
12-06-2020 12:15,4135001,pkci93gMrogZuBj,7413.714286,725.8857143,2834.857143,7377790.857
12-06-2020 12:15,4135001,rGa61gmuvPhdLxV,7403.428571,724.9,2834.714286,7319266.714
12-06-2020 12:15,4135001,sjndEbLyjtCKgGv,7383.625,722.95,2841.875,7224095.875
12-06-2020 12:15,4135001,uHbuxQJl8lW7ozc,7466.571429,731.0714286,2859.571429,7249065.571
